date,service,environment,request_count,active_users,checkout_conversion_pct,p95_latency_ms,p99_latency_ms,error_rate_pct,uptime_pct,cpu_pct,memory_pct,saturation_pct,deploy_count,incident_count,slo_burn_rate,notes
2022-04-01,analytics-pipeline,prod,492705,17581,87.06,421,878,0.395,99.361,65.1,58.59,37.77,0,0,1.92,release week
2022-04-01,search-recommendations,prod,465588,18010,85.88,409,791,0.09,99.422,50.91,69.18,61.42,4,0,1.13,watch latency
2022-04-08,checkout-api,prod,842891,30843,86.28,275,621,0.397,99.361,57.81,56.76,30.35,4,0,1.6,normal baseline
2022-04-08,cart-service,prod,895752,32536,87.4,363,764,0.02,99.436,63.2,70.7,37.07,0,0,0.86,database pressure
2022-04-08,payment-orchestrator,prod,850318,28972,87.87,348,755,0.143,99.411,44.41,58.17,61.97,0,0,1.13,release week
2022-04-08,order-ledger,prod,491004,17209,86.75,365,704,0.419,99.356,57.07,74.9,56.19,3,0,1.86,incident review
2022-04-08,inventory-reservation,prod,500914,19629,86.34,275,572,0.341,99.372,61.09,73.78,42.2,7,0,1.46,database pressure
2022-04-08,pricing-engine,prod,488954,17198,86.34,286,568,0.11,99.418,71.59,62.31,34.37,5,0,0.91,release week
2022-04-08,tax-service,prod,477649,16294,87.41,364,855,0.427,99.355,45.45,57.3,42.89,2,0,1.88,database pressure
2022-04-08,loyalty-service,prod,495372,17874,86.07,347,695,0.176,99.405,69.9,61.18,49.73,2,0,1.21,incident review
2022-04-08,notification-service,prod,499990,17195,86.18,367,729,0.43,99.354,62.01,71.07,58.16,5,0,1.89,cache warmup
2022-04-08,auth-gateway,prod,486276,18940,87.18,307,620,0.265,99.387,68.96,59.96,42.12,0,0,1.34,cache warmup
2022-04-08,analytics-pipeline,prod,486340,19139,86.44,428,807,0.043,99.431,46.5,68.79,34.15,2,0,1.06,normal baseline
2022-04-08,search-recommendations,prod,490459,16682,88.2,421,940,0.04,99.432,45.78,60.84,31.99,4,0,1.04,campaign traffic
2022-04-15,checkout-api,prod,878826,32449,88.03,274,594,0.354,99.369,49.98,61.53,62.53,6,0,1.49,database pressure
2022-04-15,cart-service,prod,878115,32992,87.85,322,721,0.388,99.362,56.12,59.25,31.69,0,0,1.69,release week
2022-04-15,payment-orchestrator,prod,870966,32148,85.8,360,784,0.02,99.436,54.91,72.8,33.35,6,0,0.85,campaign traffic
2022-04-15,order-ledger,prod,486973,17716,88.13,331,767,0.321,99.376,69.48,73.6,31.09,0,0,1.54,database pressure
2022-04-15,inventory-reservation,prod,471261,17044,86.86,361,820,0.265,98.937,55.23,62.37,31.08,1,1,1.47,database pressure
2022-04-15,pricing-engine,prod,487906,19038,88.08,316,767,0.362,99.368,72.91,56.53,34.03,0,0,1.61,campaign traffic
2022-04-15,tax-service,prod,496760,16892,87.42,355,832,0.16,99.408,72.55,64.65,59.73,1,0,1.19,database pressure
2022-04-15,loyalty-service,prod,494381,19349,88.91,333,682,0.461,99.348,73.24,63.23,40.7,1,0,1.89,release week
2022-04-15,notification-service,prod,492827,17189,88.9,288,584,0.204,99.399,69.79,56.35,58.78,3,0,1.15,incident review
2022-04-15,auth-gateway,prod,473839,16602,85.81,285,713,0.02,99.436,55.48,65.97,57.92,2,0,0.68,normal baseline
2022-04-15,analytics-pipeline,prod,466843,15610,86.84,407,909,0.362,99.368,67.21,64.5,46.95,6,0,1.81,cache warmup
2022-04-15,search-recommendations,prod,490782,16111,88.55,390,789,0.318,99.376,69.67,65.4,44.34,6,0,1.66,cache warmup
2022-04-22,checkout-api,prod,876517,30665,86.6,324,781,0.241,99.392,49.2,62.84,55.52,2,0,1.32,normal baseline
2022-04-22,cart-service,prod,869893,30250,87.35,334,756,0.332,99.374,47.81,59.15,46.48,3,0,1.57,incident review
2022-04-22,payment-orchestrator,prod,855894,31245,86.63,334,733,0.426,99.355,57.29,75.17,38.04,4,0,1.81,cache warmup
2022-04-22,order-ledger,prod,489148,17973,87.13,292,642,0.284,99.383,70.98,60.03,58.08,2,0,1.36,watch latency
2022-04-22,inventory-reservation,prod,474529,15574,88.8,348,697,0.02,99.436,68.89,72.94,28.65,2,0,0.82,incident review
2022-04-22,pricing-engine,prod,463355,16970,87.14,307,607,0.119,99.416,72.55,53.81,29.28,7,0,0.98,campaign traffic
2022-04-22,tax-service,prod,489817,17141,85.92,355,783,0.457,99.349,54.99,75.69,43.59,2,0,1.93,campaign traffic
2022-04-22,loyalty-service,prod,496434,18621,88.34,340,729,0.459,99.348,65.42,71.35,48.18,3,0,1.9,campaign traffic
2022-04-22,notification-service,prod,485754,17834,86.94,321,702,0.407,99.359,45.31,55.94,55.81,6,0,1.73,release week
2022-04-22,auth-gateway,prod,490136,17033,87.68,286,679,0.142,99.412,56.87,60.31,52.67,0,0,0.99,cache warmup
2022-04-22,analytics-pipeline,prod,495973,18522,85.9,481,910,0.561,99.328,64.06,55.17,33.44,4,0,2.47,release week
2022-04-22,search-recommendations,prod,490531,18936,88.19,412,913,0.303,99.379,69.75,68.03,45.57,4,0,1.67,database pressure
2022-04-29,checkout-api,prod,885628,32833,88.69,347,713,0.252,99.39,56.52,75.51,55.6,1,0,1.4,campaign traffic
2022-04-29,cart-service,prod,837921,30554,86.3,343,702,0.198,99.4,47.43,74.04,32.93,7,0,1.26,campaign traffic
2022-04-29,payment-orchestrator,prod,881226,32568,88.93,274,626,0.26,99.388,49.4,67.02,35.85,3,0,1.26,incident review
2022-04-29,order-ledger,prod,484736,18988,86.44,319,608,0.061,99.428,67.47,67.84,62.83,3,0,0.86,cache warmup
2022-04-29,inventory-reservation,prod,463717,16254,86.25,283,705,0.27,99.386,47.39,53.2,29.81,6,0,1.3,database pressure
2022-04-29,pricing-engine,prod,485541,18323,86.43,339,724,0.338,99.372,61.21,52.44,42.2,7,0,1.6,release week
2022-04-29,tax-service,prod,466259,17721,86.15,323,745,0.639,99.312,71.55,59.22,47.94,4,0,2.32,database pressure
2022-04-29,loyalty-service,prod,470850,18355,88.05,326,759,0.497,99.341,64.96,60.13,64.0,5,0,1.97,incident review
2022-04-29,notification-service,prod,486362,15903,85.83,278,676,0.401,99.36,49.28,60.99,38.05,6,0,1.62,release week
2022-04-29,auth-gateway,prod,473495,15969,85.76,355,703,0.246,99.391,44.19,54.36,31.53,4,0,1.4,database pressure
2022-04-29,analytics-pipeline,prod,501813,18948,86.28,350,760,0.304,99.379,72.53,55.74,35.38,2,0,1.54,release week
2022-04-29,search-recommendations,prod,498612,16500,86.38,347,678,0.339,99.372,59.92,64.51,56.63,5,0,1.62,release week
2022-05-06,checkout-api,prod,854809,32147,88.48,333,721,0.235,99.393,65.0,73.81,58.46,2,0,1.33,watch latency
2022-05-06,cart-service,prod,902235,32842,86.9,321,699,0.302,99.38,45.15,61.12,29.72,2,0,1.47,watch latency
2022-05-06,payment-orchestrator,prod,870577,30165,87.57,307,734,0.246,99.391,66.79,55.08,33.29,1,0,1.3,incident review
2022-05-06,order-ledger,prod,491408,16439,85.86,285,625,0.253,99.389,70.9,57.68,64.75,3,0,1.26,release week
2022-05-06,inventory-reservation,prod,493407,18027,86.71,281,698,0.346,99.371,46.83,71.99,58.29,6,0,1.49,incident review
2022-05-06,pricing-engine,prod,491615,16316,88.48,297,644,0.379,99.364,63.41,61.81,50.98,4,0,1.61,release week
2022-05-06,tax-service,prod,493012,17416,86.83,284,562,0.175,99.405,58.9,67.44,56.35,0,0,1.07,campaign traffic
2022-05-06,loyalty-service,prod,489367,17587,86.39,315,679,0.414,99.357,65.47,56.33,51.3,3,0,1.74,cache warmup
2022-05-06,notification-service,prod,470094,16457,85.95,302,725,0.341,99.372,66.96,51.18,29.13,0,0,1.52,incident review
2022-05-06,auth-gateway,prod,482146,18184,85.85,281,690,0.17,99.406,49.6,54.79,31.25,6,0,1.05,normal baseline
2022-05-06,analytics-pipeline,prod,482397,18287,85.78,458,964,0.089,99.422,70.43,53.62,39.75,4,0,1.24,release week
2022-05-06,search-recommendations,prod,474515,16920,88.73,373,861,0.585,99.323,49.02,67.57,30.87,3,0,2.29,release week
2022-05-13,checkout-api,prod,853500,29043,87.04,328,727,0.085,99.423,51.33,70.24,53.52,2,0,0.94,incident review
2022-05-13,cart-service,prod,865038,29820,87.65,303,732,0.103,99.419,66.28,53.72,48.15,6,0,0.93,incident review
2022-05-13,payment-orchestrator,prod,897670,33006,87.99,325,766,0.02,99.436,70.54,73.96,29.63,5,0,0.77,database pressure
2022-05-13,order-ledger,prod,490651,16978,88.34,312,740,0.482,99.344,69.04,70.43,27.61,6,0,1.9,database pressure
2022-05-13,inventory-reservation,prod,496163,16925,87.76,354,788,0.373,99.365,67.34,70.64,49.76,2,0,1.72,campaign traffic
2022-05-13,pricing-engine,prod,463824,16085,87.73,344,809,0.401,99.36,64.11,52.94,53.82,5,0,1.77,watch latency
2022-05-13,tax-service,prod,476209,17820,87.79,342,653,0.355,98.919,56.41,53.91,64.11,3,1,1.65,campaign traffic
2022-05-13,loyalty-service,prod,489243,16585,87.04,347,701,0.305,99.379,49.05,57.11,37.9,3,0,1.53,database pressure
2022-05-13,notification-service,prod,479606,16067,86.05,283,595,0.501,99.34,48.12,70.51,37.96,1,0,1.88,campaign traffic
2022-05-13,auth-gateway,prod,463780,15339,85.98,343,776,0.414,99.357,45.53,51.12,38.05,5,0,1.8,cache warmup
2022-05-13,analytics-pipeline,prod,492922,16465,87.51,423,831,0.365,99.367,65.25,62.59,32.25,6,0,1.85,watch latency
2022-05-13,search-recommendations,prod,479828,17958,87.41,417,858,0.315,98.927,43.31,58.3,62.54,1,1,1.71,campaign traffic
2022-05-20,checkout-api,prod,844682,29493,88.36,330,761,0.261,99.388,46.55,52.46,31.89,5,0,1.39,campaign traffic
2022-05-20,cart-service,prod,868320,32423,88.87,328,669,0.373,99.365,44.71,71.21,37.54,4,0,1.66,campaign traffic
2022-05-20,payment-orchestrator,prod,879253,31498,87.6,303,640,0.108,99.418,55.17,54.28,64.73,4,0,0.94,cache warmup
2022-05-20,order-ledger,prod,468663,16548,88.81,326,722,0.372,99.366,47.8,53.95,46.55,6,0,1.65,cache warmup
2022-05-20,inventory-reservation,prod,474975,15716,88.18,326,689,0.501,99.34,54.4,55.5,32.28,0,0,1.98,incident review
2022-05-20,pricing-engine,prod,494493,19028,87.3,367,770,0.09,99.422,58.71,56.01,52.39,3,0,1.04,incident review
2022-05-20,tax-service,prod,463763,18122,85.73,302,614,0.283,99.383,68.31,58.76,63.67,5,0,1.38,watch latency
2022-05-20,loyalty-service,prod,476642,17810,86.3,283,669,0.378,99.364,46.46,70.19,44.89,5,0,1.57,incident review
2022-05-20,notification-service,prod,499897,19365,86.04,352,726,0.129,99.414,61.63,54.5,51.64,6,0,1.1,normal baseline
2022-05-20,auth-gateway,prod,465534,15772,87.09,322,704,0.361,99.368,69.98,70.22,30.23,3,0,1.62,database pressure
2022-05-20,analytics-pipeline,prod,472651,16126,86.04,407,812,0.418,99.356,64.1,55.71,37.64,5,0,1.95,database pressure
2022-05-20,search-recommendations,prod,493387,18606,87.62,406,837,0.111,99.418,64.24,62.59,61.97,0,0,1.18,cache warmup
2022-05-27,checkout-api,prod,841707,30756,86.4,335,774,0.312,99.378,63.71,70.6,47.73,1,0,1.53,campaign traffic
2022-05-27,cart-service,prod,840340,31597,85.87,324,657,0.282,99.384,67.01,50.97,30.62,3,0,1.42,watch latency
2022-05-27,payment-orchestrator,prod,894900,33381,86.18,303,638,0.648,98.86,54.84,53.59,41.57,3,1,2.29,normal baseline
2022-05-27,order-ledger,prod,491598,18092,87.79,284,589,0.219,99.396,49.44,70.55,53.65,0,0,1.18,normal baseline
2022-05-27,inventory-reservation,prod,494727,18721,86.21,364,685,0.418,99.356,58.52,68.96,31.32,0,0,1.85,cache warmup
2022-05-27,pricing-engine,prod,489655,19160,85.74,344,766,0.594,99.321,56.41,52.98,27.4,0,0,2.25,watch latency
2022-05-27,tax-service,prod,483822,16346,86.34,312,717,0.266,99.387,51.2,66.71,52.48,0,0,1.36,release week
2022-05-27,loyalty-service,prod,474071,16469,87.2,358,736,0.25,99.39,51.61,72.92,33.99,3,0,1.42,watch latency
2022-05-27,notification-service,prod,501133,16679,85.62,352,790,0.13,99.414,68.34,62.27,51.47,0,0,1.11,release week
2022-05-27,auth-gateway,prod,469705,17495,87.33,350,684,0.32,99.376,57.95,55.48,45.49,7,0,1.58,release week
2022-05-27,analytics-pipeline,prod,486341,19161,86.83,354,748,0.068,99.426,56.69,62.36,62.56,0,0,0.96,database pressure
2022-05-27,search-recommendations,prod,475549,16004,86.65,462,908,0.155,99.409,60.35,64.54,45.23,7,0,1.41,database pressure
2022-06-03,checkout-api,prod,887396,31799,87.38,317,769,0.356,99.369,60.18,60.63,36.59,5,0,1.59,normal baseline
2022-06-03,cart-service,prod,846864,30841,87.78,342,746,0.467,99.347,51.52,66.47,41.66,7,0,1.93,campaign traffic
2022-06-03,payment-orchestrator,prod,875457,30431,87.94,347,691,0.28,99.384,40.91,49.33,30.12,2,0,1.47,database pressure
2022-06-03,order-ledger,prod,463959,17543,88.73,328,730,0.333,99.373,69.07,71.15,33.01,5,0,1.56,cache warmup
2022-06-03,inventory-reservation,prod,471564,15372,85.77,294,549,0.352,99.37,52.37,70.06,34.95,2,0,1.53,release week
2022-06-03,pricing-engine,prod,490525,17174,86.36,299,690,0.619,99.316,55.67,61.44,56.94,1,0,2.21,database pressure
2022-06-03,tax-service,prod,474286,17488,88.73,360,686,0.548,99.33,68.68,51.73,38.25,6,0,2.17,incident review
2022-06-03,loyalty-service,prod,487447,17897,88.81,293,658,0.139,99.412,69.1,58.81,38.11,7,0,1.0,campaign traffic
2022-06-03,notification-service,prod,476669,16634,85.9,347,804,0.452,99.35,62.94,71.27,33.28,2,0,1.9,release week
2022-06-03,auth-gateway,prod,498796,19143,86.45,318,692,0.082,98.974,50.24,55.45,28.55,6,1,0.91,cache warmup
2022-06-03,analytics-pipeline,prod,474347,16443,88.23,373,742,0.176,99.405,51.97,57.7,62.31,4,0,1.27,cache warmup
2022-06-03,search-recommendations,prod,482560,18204,86.04,415,889,0.727,99.295,57.56,64.63,62.8,3,0,2.74,cache warmup
2022-06-10,checkout-api,prod,883179,33235,87.55,314,632,0.307,99.379,42.04,59.16,40.78,5,0,1.46,watch latency
2022-06-10,cart-service,prod,892035,30524,88.57,358,804,0.595,99.321,58.16,66.29,60.49,2,0,2.28,campaign traffic
2022-06-10,payment-orchestrator,prod,868377,29625,87.06,330,766,0.358,99.368,51.7,54.55,31.46,0,0,1.63,release week
2022-06-10,order-ledger,prod,462483,17540,86.81,281,685,0.332,99.374,41.85,65.03,51.43,3,0,1.45,incident review
2022-06-10,inventory-reservation,prod,468018,16476,88.61,300,700,0.02,98.986,45.97,65.09,45.46,0,1,0.72,incident review
2022-06-10,pricing-engine,prod,474324,15710,86.93,363,675,0.523,99.335,63.08,52.37,53.51,5,0,2.11,database pressure
2022-06-10,tax-service,prod,480475,17442,87.53,285,564,0.681,99.304,39.67,59.44,42.22,2,0,2.34,normal baseline
2022-06-10,loyalty-service,prod,479946,18133,88.17,350,754,0.289,99.382,66.38,48.55,28.09,7,0,1.5,release week
2022-06-10,notification-service,prod,467833,16789,85.89,307,626,0.09,99.422,67.85,48.83,55.71,6,0,0.91,database pressure
2022-06-10,auth-gateway,prod,473716,16569,88.04,277,526,0.149,99.41,45.44,68.84,64.27,4,0,0.99,database pressure
2022-06-10,analytics-pipeline,prod,476279,18606,85.53,446,851,0.894,98.811,48.36,63.95,33.54,5,1,3.22,watch latency
2022-06-10,search-recommendations,prod,476001,16789,86.86,426,815,0.334,99.373,46.1,63.97,60.69,4,0,1.78,database pressure
2022-06-17,checkout-api,prod,874882,32931,86.93,282,646,0.105,99.419,58.77,69.35,48.69,3,0,0.89,watch latency
2022-06-17,cart-service,prod,877168,32660,86.39,281,667,0.285,99.383,64.51,64.0,35.51,6,0,1.34,cache warmup
2022-06-17,payment-orchestrator,prod,856771,31683,87.71,343,703,0.248,99.39,56.98,55.99,42.09,2,0,1.38,watch latency
2022-06-17,order-ledger,prod,490621,18446,85.8,317,712,0.163,99.407,52.18,67.33,32.07,6,0,1.11,database pressure
2022-06-17,inventory-reservation,prod,500562,17374,86.69,323,670,0.329,99.374,46.7,54.99,34.63,5,0,1.54,campaign traffic
2022-06-17,pricing-engine,prod,475196,16617,87.14,313,655,0.182,99.404,38.31,49.26,61.89,7,0,1.15,incident review
2022-06-17,tax-service,prod,465004,16094,88.61,332,750,0.243,99.391,46.58,66.68,31.37,2,0,1.35,incident review
2022-06-17,loyalty-service,prod,473760,17965,86.2,283,609,0.319,99.376,62.57,55.21,53.99,0,0,1.43,normal baseline
2022-06-17,notification-service,prod,501289,19257,87.67,352,660,0.02,99.436,41.42,58.34,38.02,1,0,0.83,normal baseline
2022-06-17,auth-gateway,prod,499530,17184,86.94,280,530,0.518,99.336,55.02,55.08,51.76,1,0,1.92,campaign traffic
2022-06-17,analytics-pipeline,prod,463310,18284,86.24,411,767,0.131,99.414,39.85,66.43,31.13,6,0,1.24,database pressure
2022-06-17,search-recommendations,prod,483620,17220,86.62,446,985,0.02,99.436,46.16,61.15,29.71,5,0,1.04,database pressure
2022-06-24,checkout-api,prod,894898,31849,86.52,348,700,0.421,99.356,45.22,58.24,59.34,3,0,1.83,cache warmup
2022-06-24,cart-service,prod,879575,33213,86.65,363,713,0.194,99.401,38.19,55.51,29.81,1,0,1.29,watch latency
2022-06-24,payment-orchestrator,prod,853803,31775,88.82,363,845,0.364,99.367,37.85,48.68,41.18,0,0,1.72,database pressure
2022-06-24,order-ledger,prod,483750,17145,88.49,344,674,0.517,99.337,58.34,50.45,33.77,2,0,2.06,normal baseline
2022-06-24,inventory-reservation,prod,463385,16327,87.28,312,594,0.036,99.433,44.97,70.78,47.53,3,0,0.78,release week
2022-06-24,pricing-engine,prod,465478,16383,85.83,341,719,0.291,99.382,63.29,68.68,32.25,1,0,1.49,normal baseline
2022-06-24,tax-service,prod,490221,18714,86.44,339,648,0.153,99.409,55.13,71.09,52.57,2,0,1.14,campaign traffic
2022-06-24,loyalty-service,prod,500949,16628,87.68,336,632,0.02,99.436,38.67,67.13,47.43,1,0,0.8,campaign traffic
2022-06-24,notification-service,prod,495792,18063,85.83,356,772,0.509,99.338,55.89,49.23,35.96,6,0,2.06,cache warmup
2022-06-24,auth-gateway,prod,501842,17943,87.98,321,616,0.206,99.399,61.47,48.9,35.36,2,0,1.23,normal baseline
2022-06-24,analytics-pipeline,prod,495143,18603,85.69,398,781,0.571,99.326,46.03,66.38,50.55,4,0,2.31,normal baseline
2022-06-24,search-recommendations,prod,466508,16926,86.9,383,872,0.443,99.351,46.47,59.26,40.45,6,0,1.96,normal baseline
2022-07-01,checkout-api,prod,833428,29376,87.02,293,563,0.301,99.38,47.58,58.46,44.39,0,0,1.4,incident review
2022-07-01,cart-service,prod,861881,31528,86.54,346,724,0.02,99.436,42.99,62.57,54.35,7,0,0.82,cache warmup
2022-07-01,payment-orchestrator,prod,890397,32643,88.33,325,729,0.02,99.436,54.73,45.95,56.62,7,0,0.77,release week
2022-07-01,order-ledger,prod,486265,16264,87.4,341,765,0.492,99.342,49.35,68.32,30.94,2,0,1.99,incident review
2022-07-01,inventory-reservation,prod,495990,18757,88.78,342,668,0.444,99.351,41.8,61.86,42.69,3,0,1.87,database pressure
2022-07-01,pricing-engine,prod,462263,17475,86.28,336,683,0.295,99.381,64.27,49.91,34.75,3,0,1.48,normal baseline
2022-07-01,tax-service,prod,501780,18452,86.26,352,751,0.563,99.327,40.16,63.16,40.73,5,0,2.19,database pressure
2022-07-01,loyalty-service,prod,469313,16211,88.81,366,710,0.301,99.38,53.04,60.46,34.31,6,0,1.57,cache warmup
2022-07-01,notification-service,prod,488531,17530,88.76,292,560,0.02,99.436,57.45,50.79,50.74,2,0,0.7,cache warmup
2022-07-01,auth-gateway,prod,491658,18031,87.2,348,810,0.363,99.367,45.14,51.21,48.27,3,0,1.68,release week
2022-07-01,analytics-pipeline,prod,467232,17573,86.83,390,854,0.159,99.408,53.65,66.96,34.61,1,0,1.26,cache warmup
2022-07-01,search-recommendations,prod,463166,18176,85.77,425,959,0.619,99.316,65.3,45.17,34.42,0,0,2.49,database pressure
2022-07-08,checkout-api,prod,850581,29929,86.42,295,595,0.227,99.395,61.33,63.37,59.16,7,0,1.22,cache warmup
2022-07-08,cart-service,prod,893381,32628,88.61,353,732,0.02,99.436,53.54,45.96,35.74,6,0,0.83,watch latency
2022-07-08,payment-orchestrator,prod,897211,33634,87.2,307,697,0.202,99.4,61.35,54.77,27.22,5,0,1.19,database pressure
2022-07-08,order-ledger,prod,476790,16476,87.76,314,638,0.392,99.362,64.02,60.56,35.97,0,0,1.68,database pressure
2022-07-08,inventory-reservation,prod,482331,16211,88.97,312,696,0.224,99.395,48.87,50.03,28.79,3,0,1.25,watch latency
2022-07-08,pricing-engine,prod,476660,16699,87.76,330,744,0.266,99.387,38.35,44.49,58.19,3,0,1.4,normal baseline
2022-07-08,tax-service,prod,484372,16271,86.71,363,674,0.317,99.377,46.61,65.16,48.65,3,0,1.6,cache warmup
2022-07-08,loyalty-service,prod,484190,16235,87.55,345,715,0.635,99.313,60.62,58.78,59.86,3,0,2.35,campaign traffic
2022-07-08,notification-service,prod,486487,17305,86.19,322,648,0.537,98.883,56.44,57.14,42.41,2,1,2.06,campaign traffic
2022-07-08,auth-gateway,prod,497809,17524,86.73,368,797,0.164,99.407,48.25,63.08,57.77,4,0,1.23,normal baseline
2022-07-08,analytics-pipeline,prod,485365,18122,86.15,405,813,0.191,99.402,44.36,48.08,55.6,7,0,1.38,release week
2022-07-08,search-recommendations,prod,495743,17598,88.47,460,964,0.349,99.37,61.78,54.84,45.0,7,0,1.89,incident review
2022-07-15,checkout-api,prod,887121,30914,85.72,324,769,0.214,99.397,43.23,61.31,63.15,1,0,1.25,cache warmup
2022-07-15,cart-service,prod,877667,32673,87.81,333,782,0.435,98.903,58.93,44.38,53.93,2,1,1.83,cache warmup
2022-07-15,payment-orchestrator,prod,848034,30153,87.35,278,665,0.367,99.367,38.72,63.6,57.6,6,0,1.54,incident review
2022-07-15,order-ledger,prod,482597,16015,87.92,328,722,0.105,99.419,49.24,64.76,41.58,6,0,0.99,cache warmup
2022-07-15,inventory-reservation,prod,484734,16241,88.47,303,730,0.117,99.417,53.86,63.11,39.43,4,0,0.97,release week
2022-07-15,pricing-engine,prod,478962,17726,88.65,275,528,0.066,99.427,42.66,65.07,63.58,0,0,0.78,incident review
2022-07-15,tax-service,prod,467028,16070,86.77,340,790,0.193,99.401,50.52,59.0,54.45,4,0,1.24,watch latency
2022-07-15,loyalty-service,prod,470568,17585,87.41,274,589,0.141,99.412,60.0,54.94,40.76,5,0,0.96,watch latency
2022-07-15,notification-service,prod,486601,18193,86.08,348,763,0.498,99.34,50.81,69.33,55.7,7,0,2.02,incident review
2022-07-15,auth-gateway,prod,482752,17425,87.19,352,724,0.263,99.387,51.4,51.51,46.06,2,0,1.44,release week
2022-07-15,analytics-pipeline,prod,491331,18673,87.7,404,843,0.263,99.387,54.57,63.16,50.33,6,0,1.56,watch latency
2022-07-15,search-recommendations,prod,494165,17008,86.79,395,782,0.153,99.409,35.43,44.42,60.38,4,0,1.26,cache warmup
2022-07-22,checkout-api,prod,870292,31642,87.03,294,699,0.103,99.419,55.72,65.41,29.53,1,0,0.91,watch latency
2022-07-22,cart-service,prod,855135,31124,86.61,334,801,0.316,99.377,60.23,51.03,34.78,7,0,1.53,database pressure
2022-07-22,payment-orchestrator,prod,849634,29290,87.66,309,675,0.317,99.377,40.95,59.66,58.24,7,0,1.48,watch latency
2022-07-22,order-ledger,prod,472480,17110,85.63,350,725,0.146,99.411,58.13,59.68,55.4,5,0,1.14,normal baseline
2022-07-22,inventory-reservation,prod,474226,15526,86.24,361,777,0.102,99.42,55.55,54.91,38.6,3,0,1.06,database pressure
2022-07-22,pricing-engine,prod,486407,16507,88.29,344,802,0.384,99.363,53.22,64.74,53.4,2,0,1.72,release week
2022-07-22,tax-service,prod,493035,18941,88.22,367,819,0.367,99.367,46.81,66.14,64.44,3,0,1.73,campaign traffic
2022-07-22,loyalty-service,prod,493779,18073,88.29,368,799,0.114,99.417,53.76,52.91,59.39,6,0,1.1,database pressure
2022-07-22,notification-service,prod,466308,18037,88.86,357,679,0.393,99.361,54.35,58.64,46.78,2,0,1.78,database pressure
2022-07-22,auth-gateway,prod,485821,17552,88.35,301,710,0.458,98.898,63.09,66.86,48.61,3,1,1.81,database pressure
2022-07-22,analytics-pipeline,prod,482794,17902,87.33,339,669,0.358,99.368,49.22,53.24,55.94,2,0,1.65,campaign traffic
2022-07-22,search-recommendations,prod,488188,17582,87.73,393,813,0.16,99.408,58.19,59.93,35.92,3,0,1.27,watch latency
2022-07-29,checkout-api,prod,856350,31123,87.12,290,569,0.184,99.403,45.98,58.06,28.5,2,0,1.1,normal baseline
2022-07-29,cart-service,prod,864124,30066,88.03,343,698,0.431,99.354,42.5,43.35,35.37,7,0,1.84,database pressure
2022-07-29,payment-orchestrator,prod,847942,30684,85.81,359,818,0.388,99.362,39.81,68.2,47.5,3,0,1.77,normal baseline
2022-07-29,order-ledger,prod,498074,16617,87.96,348,694,0.202,99.4,51.07,64.56,34.66,2,0,1.28,normal baseline
2022-07-29,inventory-reservation,prod,494682,18147,87.11,351,795,0.478,99.344,41.11,66.26,50.05,0,0,1.97,release week
2022-07-29,pricing-engine,prod,475808,18249,86.24,280,603,0.296,98.931,49.95,53.04,48.27,7,1,1.36,watch latency
2022-07-29,tax-service,prod,499934,17596,87.18,311,583,0.688,99.302,54.94,67.2,46.28,4,0,2.41,database pressure
2022-07-29,loyalty-service,prod,482838,17495,87.87,356,828,0.054,99.429,46.45,47.99,39.87,5,0,0.93,normal baseline
2022-07-29,notification-service,prod,490089,18294,88.06,273,539,0.03,99.434,46.67,46.17,51.03,1,0,0.68,campaign traffic
2022-07-29,auth-gateway,prod,470633,18473,86.45,306,679,0.562,99.328,58.47,45.4,59.21,6,0,2.09,cache warmup
2022-07-29,analytics-pipeline,prod,477536,18322,88.21,387,729,0.639,99.312,44.39,45.33,34.58,4,0,2.46,incident review
2022-07-29,search-recommendations,prod,490041,18898,86.83,424,799,0.02,99.436,42.22,46.47,58.34,6,0,0.99,release week
2022-08-05,checkout-api,prod,889194,31849,87.87,314,588,0.323,99.375,46.89,67.14,52.25,5,0,1.5,incident review
2022-08-05,cart-service,prod,832161,29351,88.44,347,686,0.684,99.303,57.34,61.02,60.2,7,0,2.48,release week
2022-08-05,payment-orchestrator,prod,895582,32602,86.73,309,679,0.11,99.418,55.17,66.58,32.6,2,0,0.96,release week
2022-08-05,order-ledger,prod,470472,18245,86.39,354,721,0.443,99.351,31.76,59.45,57.11,3,0,1.89,campaign traffic
2022-08-05,inventory-reservation,prod,501049,18027,87.12,344,750,0.328,99.374,54.79,58.95,28.39,7,0,1.59,cache warmup
2022-08-05,pricing-engine,prod,493914,18068,87.98,275,563,0.488,99.342,43.18,47.31,63.27,4,0,1.83,normal baseline
2022-08-05,tax-service,prod,472967,17567,87.5,319,597,0.285,99.383,48.8,52.54,34.77,0,0,1.42,incident review
2022-08-05,loyalty-service,prod,487159,16201,85.75,321,767,0.02,99.436,33.52,55.78,64.06,2,0,0.76,incident review
2022-08-05,notification-service,prod,485719,18816,85.93,281,689,0.337,99.373,35.79,56.92,40.3,3,0,1.47,normal baseline
2022-08-05,auth-gateway,prod,481109,17152,85.75,306,680,0.223,99.395,54.28,48.82,59.32,3,0,1.24,incident review
2022-08-05,analytics-pipeline,prod,492751,17990,86.88,412,847,0.188,99.402,58.08,60.46,29.15,1,0,1.38,release week
